69892	khyim brtag(sa) pa'i dpyad	6.0	odd2;mixed9
69779	khong(sa) shig	6.0	odd2;mixed9
69578	khams gsum gyi (pa'i)rim pa	6.0	odd2;mixed9
69416	kha don(ton)byang ba	6.0	odd2;mixed13
69197	brkur bcug(sa) pa	6.0	odd2;mixed8
69134	skra breg(sa)	6.0	odd2;mixed8
68805	skye 'chi med='chi 'pho med	6.0	odd2;mixed8
68704	skya (ba)seng gi bu	6.0	odd2;mixed8
68700	skya reng(sa) shar ba	6.0	odd2;mixed8
68698	skya reng(sa) bar ma	6.0	odd2;mixed8
68696	skya reng(sa) dang po shar ba	6.0	odd2;mixed8
68695	skya reng(sa) tha ma	6.0	odd2;mixed8
68684	skya mda'=skya reng	6.0	odd2;mixed9
68677	skor (bskor)gyur cig	6.0	odd2;mixed11
68656	skong(sa)	6.0	odd2;mixed9
68533	skar ma'i dpyad(spyad)	6.0	odd2;mixed12
68532	skar ma la dgyes(pa)	6.0	odd2;mixed9
68217	bkra yas=bkra yar	6.0	odd2;mixed8
68194	bkod pa mdzes(pa)	6.0	odd2;mixed9
68118	dkre=pho mtshan gyi tog	6.0	odd2;mixed8
68105	dkrigs phrag chen po=dkrigs chen po	6.0	odd2;mixed9
68103	dkrigs pa phrag brgya na mi 'khrug(sa) pa zhes bya'o	6.0	odd2;mixed10
68082	dkos thag=nyam(sa) thag	6.0	odd2;mixed13
68080	dkor 'drub (bsrubs)pa	6.0	odd2;mixed10
68070	dku ma rnyongs (snyongs)pa	6.0	odd2;mixed11
67937	klu mo las byed ma ('khor!!)	6.0	odd2;mixed9
67918	kling ma=gling ma	6.0	odd2;mixed8
67897	kroonytsa 'i ri yi lam	6.0	odd2;mixed9
67896	kroonytsa	6.0	odd2;mixed9
67697	kun nas gzang=dpal gyi lo ma	6.0	odd2;mixed10
67660	kun tu (ba)srungs pa	6.0	odd2;mixed10
67633	kun tu ga(ba)tses pa	6.0	odd2;mixed10
67377	karka ta (!!??Ta)	6.0	odd2;mixed8
67374	kva'i=kva yi	6.0	odd2;mixed9
67044	~~'phral du nyams su myong ba'i sgrub thabs	6.0	odd2;mixed8
67042	aa ra pa tsa na 'jam dbyangs ~~	6.0	odd4;mixed4
67003	aa chu	6.0	odd4;mixed4
66779	~~bstobs pa	6.0	odd2;mixed8
66494	(b)slebs sleb pa	6.0	odd2;mixed8
66466	bslab pa rin po che rnam pa gsum--tshul khrims	6.0	odd2;mixed11
66451	(b)slang slong ba	6.0	odd2;mixed8
66425	(b)srungs shig	6.0	odd2;mixed9
66414	(b)srung bar byed	6.0	odd2;mixed8
66334	~~bsnyengs pa med	6.0	odd2;mixed10
66237	~~mtshungs med dpal byin zhabs	6.0	odd2;mixed10
66236	~~phreng thogs zhabs	6.0	odd2;mixed8
65935	~~'phreng	6.0	odd2;mixed9
65904	'jam dbyangs chos dbyings ~~brgyad pa	6.0	odd2;mixed8
65712	(b)slang	6.0	odd2;mixed8
65697	(b)slu(s)	6.0	odd2;mixed9
65659	chos smra ba'i ~~'brang ba	6.0	odd2;mixed8
65637	srong(s) srong ba	6.0	odd2;mixed8
65607	~~spangs par gyur pa nas	6.0	odd2;mixed8
65596	(b)sro(s)	6.0	odd2;mixed9
65563	(b)sreg(s)	6.0	odd2;mixed10
65529	sems kyi rma lta cis mi srung (bsrung)	6.0	odd2;mixed8
65369	sra brkyang chung (phyung) ba	6.0	odd2;mixed8
65209	~~'phags pa'i ye shes kyi tshig	6.0	odd2;mixed8
65208	~~'phags pa'i chos	6.0	odd2;mixed8
65121	~~sbyang ba'i lam 'bras	6.0	odd2;mixed8
64899	sems (b)sgyur ba	6.0	odd2;mixed8
64762	~~bshams pa la	6.0	odd2;mixed8
64761	~~bshams pa	6.0	odd2;mixed8
64742	~~gzungs	6.0	odd2;mixed8
64499	~~brtson pa dang ldan par gyur	6.0	odd2;mixed8
64388	'jam dbyangs aa ra pa tsa na dmar ser ~~	6.0	odd4;mixed4
64250	sa steng(s) dpal	6.0	odd2;mixed8
64195	(b)shom(s) shom pa	6.0	odd2;mixed10
64117	bshad (b)rgyud	6.0	odd2;mixed8
64037	~~maNDal du mchod pa'i cho ga	6.0	odd2;mixed8
63961	shong(s) shong ba	6.0	odd2;mixed8
63960	shong(s)	6.0	odd2;mixed8
63879	~~'phags pa dgyes	6.0	odd2;mixed8
63808	~~brgyad stong pa'i gzungs	6.0	odd2;mixed8
63807	~~brgyad stong pa'i 'grel pa gnad kyi zla ba'i 'od	6.0	odd2;mixed8
63806	~~brgyad stong pa'i dka' 'grel snying po mchog	6.0	odd2;mixed8
63805	~~brgyad stong pa	6.0	odd2;mixed8
63689	(b)shum(s)	6.0	odd2;mixed10
63662	(b)shu(s)	6.0	odd2;mixed9
63240	shAkya('i) blo	6.0	odd2;mixed10
62824	lus (b)srungs	6.0	odd2;mixed9
62530	~~mkhyen pa'i stobs	6.0	odd2;mixed8
62453	lam rgya gtso bo rnam gsum--nges 'byung	6.0	odd2;mixed10
62321	lag pa mi skyog (bskyod)	6.0	odd2;mixed8
62219	brlang(s) po	6.0	odd2;mixed9
62185	~~'tshubs pa	6.0	odd2;mixed9
62086	~~bsrang nas	6.0	odd2;mixed8
61811	nor bu ~~'byung ba'i sgo	6.0	odd2;mixed8
61810	rin po che beeDUrya	6.0	odd2;mixed8
61763	rin chen (b)rtsegs pa	6.0	odd2;mixed9
61549	~~lnga'i ming la	6.0	odd2;mixed8
60775	~~tshang pa	6.0	odd2;mixed8
60731	~~snang ba'i yul dngos po yod pa dang dngos po med pa yongs su shes pa	6.0	len70;odd2;mixed7
60483	~~rdzogs	6.0	odd2;mixed8
60437	~~brtson 'grus mtshan	6.0	odd2;mixed8
60414	~~tshogs dbang mchog	6.0	odd2;mixed8
60413	~~tshangs pa'i tog	6.0	odd2;mixed9
60366	yod pa srid pa('ang) min	6.0	odd2;mixed8
60119	yongs su (b)sgrub po	6.0	odd2;mixed8
59881	~~mdangs 'gro che	6.0	odd2;mixed8
59782	yul 'khor bsrung(s)	6.0	odd2;mixed9
59558	kun tu~~'gyur	6.0	odd2;mixed9
59186	~~mthong bas skyo bar 'gyur ro	6.0	odd2;mixed8
59109	'od (b)srungs chen po	6.0	odd2;mixed9
58878	bzlug zlug(sa) pa	6.0	odd2;mixed8
58730	gzeng(s) bstod	6.0	odd2;mixed8
58041	bzhin 'jigs su rung bar (b)sgyur ba	6.0	odd2;mixed8
57394	dpal mgon ~~bsnyen dus dang 'brel ba	6.0	odd2;mixed8
57311	nor bu rin po che ~~'byung ba'i sgo	6.0	odd2;mixed8
57299	(b)rdzes rdze ba	6.0	odd2;mixed8
57294	(b)rdzus rdzu ba	6.0	odd2;mixed8
57288	(b)rdzi(s) rdzi ba	6.0	odd2;mixed10
57285	(b)rdzangs rdzong ba	6.0	odd2;mixed10
57284	(b)rdzang rdzong ba	6.0	odd2;mixed9
57281	rdzong (b)srungs	6.0	odd2;mixed9
57254	~~tshogs can 'od	6.0	odd2;mixed8
57253	~~brtson 'grus sbyin	6.0	odd2;mixed8
57235	(b)rdze(s)	6.0	odd2;mixed10
57231	(b)rdzu(s)	6.0	odd2;mixed10
57230	rdzu ba (b)rdzus	6.0	odd2;mixed8
57206	(b)rdzi(s)	6.0	odd2;mixed10
57096	'dzam gling rgyan drug --'phags pa lha	6.0	odd2;mixed8
56932	(b)rtsong(s) rtseng ba	6.0	odd2;mixed12
56905	(b)rtsig(s) rtsig pa	6.0	odd2;mixed11
56801	(b)rtsong(s)	6.0	odd2;mixed12
56794	rtse gsum kha gdeng (gdengs)	6.0	odd2;mixed8
56786	~~mtshon pa'i chos brgyad	6.0	odd2;mixed8
56767	rtsub(s) pa	6.0	odd2;mixed8
56734	(b)rtsig(s)	6.0	odd2;mixed11
56670	rtsa mkhris ('khris)	6.0	odd2;mixed8
56548	gtsug(s) 'dzugs pa	6.0	odd2;mixed8
56480	khab kyis ~~(btsags)	6.0	odd2;mixed10
56266	~~dbyangs ngag snyan pa che	6.0	odd2;mixed9
56260	~~mkhyen pa 'brug sgra'i dbyangs	6.0	odd2;mixed8
56173	mtshan mo nam mnangs (langs?) pa'i tshe	6.0	odd2;mixed8
56074	~~mtshang 'bru mi byed dang	6.0	odd2;mixed9
55694	tshig brlang(s) pos zher 'debs pa	6.0	odd2;mixed9
55585	tshabs 'tshab(s) pa	6.0	odd2;mixed9
55205	sman gyi bla beeDUrya'i 'od kyi rgyal po	6.0	odd2;mixed10
54232	~~'khrugs pa med	6.0	odd2;mixed9
54160	mi rtsub(s) pa	6.0	odd2;mixed8
53700	~~'phrog pa	6.0	odd2;mixed8
53588	ma byung ba las (')byung ba	6.0	odd2;mixed8
53160	sbungs (sbungs) pa'i dngos po med pa	6.0	odd2;mixed8
53054	~~dbyangs	6.0	odd2;mixed9
53053	~~bsgrags pa'i dbyangs	6.0	odd2;mixed9
52573	~~'greng ba	6.0	odd2;mixed8
52146	bla ma meetri'i glu	6.0	odd2;mixed8
51801	~~bzhi'i ming la	6.0	odd2;mixed8
51762	byas pa (')tshor ba	6.0	odd2;mixed8
51710	byad bzang(s) mo	6.0	odd2;mixed8
51678	~~gzungs kyi ming la	6.0	odd2;mixed8
51677	~~tshogs chen po dang yang thabs cig	6.0	odd2;mixed8
51636	~~'byung ba'i sgo	6.0	odd2;mixed8
51633	~~spyi'i mtshan la sogs pa'i ming la	6.0	odd2;mixed8
51556	~~bskyed pa dang yi dam blang ba'i cho ga	6.0	odd2;mixed8
51541	~~dgongs pa'i 'grel pa khyad par gsal byed	6.0	odd2;mixed8
51393	~~'dra'i spu 'od dkar rnams kyis	6.0	odd2;mixed8
51392	~~snying	6.0	odd2;mixed8
51109	bag mar blang(s) pa	6.0	odd2;mixed8
50554	phyogs dang phyogs 'tsham (mtshams) kyi ming la	6.0	odd2;mixed9
50501	~~spungs nas	6.0	odd2;mixed8
50409	phyir ma blangs (slangs) par spyod pa	6.0	odd2;mixed8
50151	~~brda'i brgyud pa	6.0	odd2;mixed8
49830	phag (')tshong ba	6.0	odd2;mixed9
49740	pha ma'i rigs bdun (b)rgyud tshun chad	6.0	odd2;mixed8
49672	sprin (')byung	6.0	odd2;mixed8
49594	spyod yul gyis mi 'phrog(s) pa	6.0	odd2;mixed9
49455	~~padma'i phyag	6.0	odd2;mixed9
49408	~~sbrang rtsi'i zhal	6.0	odd2;mixed8
49295	spong(s) spong ba	6.0	odd2;mixed8
49201	~~phyogs bzang zhabs	6.0	odd2;mixed8
49074	~~rdzogs ldan che	6.0	odd2;mixed8
48800	~~'byung ba zhes bya ba'i dkyil 'khor gyi cho ga	6.0	odd2;mixed8
48444	snod rnying (snying) khyer ba	6.0	odd2;mixed8
48241	~~bzhi'i kha sbyor gyi rgyud	6.0	odd2;mixed8
47809	rnam par mngon par (b)sgrub pa zhes bya ba'i ting nge 'dzin	6.0	odd2;mixed8
47803	rnam par bsgyings ('gyings) pa	6.0	odd2;mixed9
47798	rnam par sgyur (bsgyur) ba	6.0	odd2;mixed8
47671	~~mtshungs med bdud rtsi'i 'od	6.0	odd2;mixed10
47670	~~mtshungs med 'jam pa'i dbyangs	6.0	odd2;mixed10
47669	~~tshogs can bzang po rgyal	6.0	odd2;mixed8
47660	~~dbyangs ni snyan pa can	6.0	odd2;mixed9
47653	~~padma'i snying po'i mtshan	6.0	odd2;mixed9
47640	~~rnyogs pa med pa'i don	6.0	odd2;mixed8
47548	rnam skrag ('khrugs)	6.0	odd2;mixed9
47279	~~spangs pa	6.0	odd2;mixed8
47277	~~snying po la yod pa lta bu spangs pa	6.0	odd2;mixed8
47258	gnas kyi dbang phyug ma ao rgyan sgrol ma ~~	6.0	odd4;mixed4
47227	gnang(s) gnang ba	6.0	odd2;mixed8
47181	nor bu rin po che beeDUrya 'byung ba'i sgo	6.0	odd2;mixed8
47180	nor bu rin po che beeDUrya	6.0	odd2;mixed8
46786	nags tshal brtag(s) pa las gyur pa	6.0	odd2;mixed8
46679	(b)sdoms te spong ba	6.0	odd2;mixed8
46623	bsdam(s) par bya ba	6.0	odd2;mixed8
46589	(b)rdung bar 'gyur	6.0	odd2;mixed8
46159	~~'byung ba zhes bya ba'i sgrub pa'i thabs	6.0	odd2;mixed8
45998	~~bzhi'i sgrub thabs	6.0	odd2;mixed8
45862	~~padma'i mdzod chen po	6.0	odd2;mixed9
45831	(b)rdung(s)	6.0	odd2;mixed11
45746	~~padma'i dpal	6.0	odd2;mixed9
45726	drong(s)	6.0	odd2;mixed8
45532	'dod khams kyi lha brgyad--	6.0	odd2;mixed8
45361	~~rgyang ring yongs su spong byed cing	6.0	odd2;mixed8
44981	~~mtshungs med smrang 'don zhabs	6.0	odd2;mixed10
44980	~~mtshungs med blo yangs zhabs	6.0	odd2;mixed10
44979	~~mtshungs med rnam par 'byes	6.0	odd2;mixed10
44978	~~mtshungs med grags pa'i dpal	6.0	odd2;mixed10
44921	~~tshigs brtan zhabs	6.0	odd2;mixed8
44920	~~tshangs pa'i dbyig	6.0	odd2;mixed9
44862	~~tshogs chen gnyis rdzogs dpal dgyes che	6.0	odd2;mixed8
44857	~~bsnyengs dang bral ba'i zhabs	6.0	odd2;mixed10
44814	~~gzhung rnam par 'byed pa'i tshig le'ur byas pa	6.0	odd2;mixed8
44813	~~tshangs pas byin	6.0	odd2;mixed9
43927	~~gzeg(s) zan	6.0	odd2;mixed9
43540	~~tshogs chen gtso	6.0	odd2;mixed8
43465	~~mtshan brjod bskal bzang rgyan gyi phreng ba	6.0	odd2;mixed8
43464	~~mtshan	6.0	odd2;mixed8
43444	~~snying po'i mdo	6.0	odd2;mixed8
43442	~~snying po	6.0	odd2;mixed8
43441	~~snying rje chen po bstan pa	6.0	odd2;mixed8
43408	~~tshems can mtshan	6.0	odd2;mixed8
43407	~~tshangs pa'i lha	6.0	odd2;mixed9
43402	~~dbyangs byin zhabs	6.0	odd2;mixed9
43399	~~spyi'i snying po rjes su dran pa'i gzungs	6.0	odd2;mixed8
43391	~~mdangs stobs che	6.0	odd2;mixed8
43380	~~mthong ba	6.0	odd2;mixed8
43338	~~bsnyangs med zhabs	6.0	odd2;mixed10
43334	~~lnga'i phyag rgya rnam par bshad pa	6.0	odd2;mixed8
43333	~~lnga'i bkra shis tshigs su bcad pa	6.0	odd2;mixed8
42691	~~bskyed pa la 'jug pa'i phyag rgya	6.0	odd2;mixed8
41882	~~tshangs pa'i dbyangs	6.0	odd2;mixed9
41757	~~tshangs pa thub	6.0	odd2;mixed9
41755	~~'phags ma sgrol ma'i sgrub thabs spyi'i mngon par rtogs pa	6.0	odd2;mixed8
41701	thing(s) 'ding ba	6.0	odd2;mixed8
41446	thag bzang(s) ris	6.0	odd2;mixed8
41239	bstan bcos las (')byung ba rnams	6.0	odd2;mixed8
41018	~~dbyangs chen po	6.0	odd2;mixed9
40548	~~'ching	6.0	odd2;mixed8
40395	~~bgrang ba'i sgo nas sems gnas par bya ba'i thabs	6.0	odd2;mixed8
40318	rtag tu lag brkyang(s)	6.0	odd2;mixed10
40317	rtag tu g-yeng(s) 'gyur ba	6.0	odd2;mixed9
40129	gtol po'i bu mo byad bzang(s) mo	6.0	odd2;mixed8
40072	bzhi po 'di dag ni byang chub sems dpa'i~~ste	6.0	odd2;mixed10
39792	bsnyoms snyom(s) pa	6.0	odd2;mixed8
39791	bsnyom snyom(s) pa	6.0	odd2;mixed8
39781	bsnyems snyem(s) pa	6.0	odd2;mixed8
39748	bsnyegs snyeg(s) pa	6.0	odd2;mixed8
39747	bsnyeg snyeg(s) pa	6.0	odd2;mixed8
39718	(b)rnyis rnyid pa	6.0	odd2;mixed8
39685	snyom(s) par 'jug pa	6.0	odd2;mixed8
39667	snyeg(s) pa	6.0	odd2;mixed8
39434	rnyed pas rnyed pa sgrub (bsgrub) pa	6.0	odd2;mixed8
39391	mnyung (smyung)	6.0	odd2;mixed8
38930	nye bar brtag(s) pa	6.0	odd2;mixed8
38911	nye bar (b)sgyur ba	6.0	odd2;mixed8
38909	nye bar sgrub par bgyi('o)	6.0	odd2;mixed8
38754	nyi ma'i khyim ('khyims) pa	6.0	odd2;mixed9
38443	rjes su (b)srung ba	6.0	odd2;mixed8
38119	'jigs su rung bar (b)sgyur ba	6.0	odd2;mixed8
37932	'jig rten pa'i don ma yin par (')byung ba	6.0	odd2;mixed8
37820	'jig rten gyi khams rab 'byam(s) thams cad	6.0	odd2;mixed8
37609	mgo ~~brtags te	6.0	odd2;mixed8
37475	'chib(s) pa	6.0	odd2;mixed8
37382	chong(s)	6.0	odd2;mixed8
37380	'chag(s) sar byas pa	6.0	odd2;mixed8
37283	mchod rten gyi cha dbye ba 'dul ba las byung ba'iMmdo	6.0	odd2;mixed8
37027	'jam dbyangs ~~brgyad pa	6.0	odd2;mixed8
36841	chos gos ha cang brdzes (rtsengs) pa ma yin pa	6.0	odd2;mixed9
36822	chos skyob(s)	6.0	odd2;mixed8
36706	chol zangs (bzangs)	6.0	odd2;mixed8
36690	chong(s) 'chang ba	6.0	odd2;mixed8
36337	chibs 'chib(s) pa	6.0	odd2;mixed8
36231	chang (')tshong	6.0	odd2;mixed9
36081	lcags (b)sreg(s)	6.0	odd2;mixed10
36052	lcags kyi rtsa (batsva)	6.0	odd2;mixed8
35888	bcibs 'chib(s) pa	6.0	odd2;mixed8
35887	bcib 'chib(s) pa	6.0	odd2;mixed8
35521	brngub(s) rngub pa	6.0	odd2;mixed9
35428	sngog sngag(s) pa	6.0	odd2;mixed8
35415	sngas nang (tshangs) can	6.0	odd2;mixed9
35404	sngar drangs ('drongs) pa	6.0	odd2;mixed9
35387	sngangs (dngangs) pa	6.0	odd2;mixed9
35312	~~rgyang grags	6.0	odd2;mixed8
34359	(b)sgyur ba'i las	6.0	odd2;mixed8
34342	(b)sgoms pas spang bar bya ba	6.0	odd2;mixed8
34112	sgrag(s)	6.0	odd2;mixed8
34092	sgreng(s) sgreng ba	6.0	odd2;mixed9
34085	sgrub(s) sgrub pa	6.0	odd2;mixed8
34058	sgrub par bgyi('o)	6.0	odd2;mixed8
34036	sgrub(s)	6.0	odd2;mixed8
34018	sgrug(s) sgrug pa	6.0	odd2;mixed8
34017	sgrug(s)	6.0	odd2;mixed8
34014	sgrim(s) sgrim pa	6.0	odd2;mixed8
34013	sgrim(s)	6.0	odd2;mixed8
33986	sgrib(s)	6.0	odd2;mixed8
33979	sgrig(s) sgrig pa	6.0	odd2;mixed8
33978	sgrig(s)	6.0	odd2;mixed8
33866	sgra sgrog(s) par byed pa	6.0	odd2;mixed8
33727	sgong(s) sgong ba	6.0	odd2;mixed8
33726	sgong(s)	6.0	odd2;mixed8
33612	rgyun las bzlog(s) pa	6.0	odd2;mixed8
32392	mgo smyung (mnyung)	6.0	odd2;mixed8
31990	~~sbyangs pa	6.0	odd2;mixed9
31987	~~bskrun pa'i bskyed pa	6.0	odd2;mixed8
31986	~~bskrun pa	6.0	odd2;mixed8
31985	~~bskyed pa	6.0	odd2;mixed8
31835	dga' 'byam ('byams)	6.0	odd2;mixed8
31568	glang po che sa gsrung(bsrung) gi bu	6.0	odd2;mixed14
31467	grong khyer (')phags rgyal	6.0	odd2;mixed8
31247	grags grag pa	6.0	odd2;mixed8
31234	gyos pos bsrung(s) pa	6.0	odd2;mixed9
31074	gos kyi gdang(s)	6.0	odd2;mixed8
30931	gus par bsgrim(s)	6.0	odd2;mixed9
30900	gud nas snon pa~~'ong med na	6.0	odd2;mixed8
30363	aa nu tsa ra rak ta aa mo gha pA sha	6.0	odd4;mixed4
30342	'khor gyi (')khyams	6.0	odd2;mixed9
